x1 x2 RESULT
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
-0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
-0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
0.000000 -0.000000 0.000000
